"Issues ID","Test ID","Best Practice ID","Date Added","Response ID","Document ID","URL Tested","Project ID","Project Name","Certainty","Priority","Line No.","Column No.","Issue Title","Issue Description","Error Snippet","Issue Signature","Viewport Location","Xpath","Standards","Reference"
"6d8d6afbea50e7f94b01dac0edbbdc83",155,143,"2020-02-18T18:38:01.122Z","a255bcbd8d8deaa705b23a9c323b29f3","435D5F9D-2370-121E-5CD1-0A8ECBF9","https://tenon.io/api/file.php?docID=435D5F9D-2370-121E-5CD1-0A8ECBF9&store","0C6B16F6-AD99-FC70-4627-ED3BD035","Still to come!",60,100,2252,60,"These headings are not structured in a hierarchical manner.","The heading structure of this page does not effectively communicate the structure of the content on it. Heading elements provide important benefits: they act as wayfinding cues for in-page navigation, they contribute to page content summaries, and they provide context to the content below them. To do so effectively, headings should follow the `<h1>` to `<h6>` hierarchy and they should not skip levels. Restructure the document's heading order so it uses a clear, ordered, and intuitive hierarchy. Ensure there are no gaps between each numbered heading level and the next.","<body data-spy=""scroll"" data-target="".navbar"" data-offset=""50"">\n\n        <nav class=""navbar navbar-inverse navbar-fixed-top"">\n            <div class=""container-fluid"">\n                <div class=""navbar-header"">\n                  ","04d1a2239ff38e020c189b50f37e72f9","{""top-left"":{""x"":0,""y"":0},""bottom-right"":{""x"":1024,""y"":3096.12},""height"":3096.12,""width"":1024}","/html/body","Web Content Accessibility Guidelines (WCAG) 2.0, Level A: 1.3.1 Info and Relationships,Web Content Accessibility Guidelines (WCAG) 2.0, Level AAA: 2.4.10 Section Headings","https://tenon.io/bestpractice.php?bpID=143&tID=155"
"ca9d5b7b00e2557d4278594343f499a9",88,144,"2020-02-18T18:38:01.122Z","a255bcbd8d8deaa705b23a9c323b29f3","435D5F9D-2370-121E-5CD1-0A8ECBF9","https://tenon.io/api/file.php?docID=435D5F9D-2370-121E-5CD1-0A8ECBF9&store","0C6B16F6-AD99-FC70-4627-ED3BD035","Still to come!",100,100,73,24096,"This list item has no meaningful content.","This `<li>` element does not appear to contain any meaningful content. It may be being used for purely presentational purposes. Lists provide an important way for users of assistive technology to access structured information. Using lists for presentational purposes only disrupts the content order for users of assistive technology. If the list item is intended to have no content and be used for presentational purposes only, remove it and use CSS to achieve the same effect semantically.","<li data-target=""#myCarousel"" data-slide-to=""0"" class=""active""></li>","554350b4c11f16c75b793182fb5f472b","{""top-left"":{""x"":199.390625,""y"":3},""bottom-right"":{""x"":209.390625,""y"":13},""height"":10,""width"":10}","/html/body/div[1]/div[2]/div[2]/ol[1]/li[1]","Web Content Accessibility Guidelines (WCAG) 2.0, Level A: 1.3.1 Info and Relationships","https://tenon.io/bestpractice.php?bpID=144&tID=88"
"ee036753c8c7379db7a35d523e8ba699",88,144,"2020-02-18T18:38:01.122Z","a255bcbd8d8deaa705b23a9c323b29f3","435D5F9D-2370-121E-5CD1-0A8ECBF9","https://tenon.io/api/file.php?docID=435D5F9D-2370-121E-5CD1-0A8ECBF9&store","0C6B16F6-AD99-FC70-4627-ED3BD035","Still to come!",100,100,4864,474,"This list item has no meaningful content.","This `<li>` element does not appear to contain any meaningful content. It may be being used for purely presentational purposes. Lists provide an important way for users of assistive technology to access structured information. Using lists for presentational purposes only disrupts the content order for users of assistive technology. If the list item is intended to have no content and be used for presentational purposes only, remove it and use CSS to achieve the same effect semantically.","<li data-target=""#myCarousel"" data-slide-to=""1""></li>","f1e94b67c5b54a6e2d9e7238692dc867","{""top-left"":{""x"":215.390625,""y"":3},""bottom-right"":{""x"":223.390625,""y"":11},""height"":8,""width"":8}","/html/body/div[1]/div[2]/div[2]/ol[1]/li[2]","Web Content Accessibility Guidelines (WCAG) 2.0, Level A: 1.3.1 Info and Relationships","https://tenon.io/bestpractice.php?bpID=144&tID=88"
"861a07c0d3c580a7a92c674c9fa18614",88,144,"2020-02-18T18:38:01.122Z","a255bcbd8d8deaa705b23a9c323b29f3","435D5F9D-2370-121E-5CD1-0A8ECBF9","https://tenon.io/api/file.php?docID=435D5F9D-2370-121E-5CD1-0A8ECBF9&store","0C6B16F6-AD99-FC70-4627-ED3BD035","Still to come!",100,100,4875,40,"This list item has no meaningful content.","This `<li>` element does not appear to contain any meaningful content. It may be being used for purely presentational purposes. Lists provide an important way for users of assistive technology to access structured information. Using lists for presentational purposes only disrupts the content order for users of assistive technology. If the list item is intended to have no content and be used for presentational purposes only, remove it and use CSS to achieve the same effect semantically.","<li data-target=""#myCarousel"" data-slide-to=""2""></li>","aa6df8dcdcc8049ffd9195813011363f","{""top-left"":{""x"":231.390625,""y"":3},""bottom-right"":{""x"":239.390625,""y"":11},""height"":8,""width"":8}","/html/body/div[1]/div[2]/div[2]/ol[1]/li[3]","Web Content Accessibility Guidelines (WCAG) 2.0, Level A: 1.3.1 Info and Relationships","https://tenon.io/bestpractice.php?bpID=144&tID=88"
"59ebdfc3c3cfbd500c5dd237a2f7790a",95,181,"2020-02-18T18:38:01.122Z","a255bcbd8d8deaa705b23a9c323b29f3","435D5F9D-2370-121E-5CD1-0A8ECBF9","https://tenon.io/api/file.php?docID=435D5F9D-2370-121E-5CD1-0A8ECBF9&store","0C6B16F6-AD99-FC70-4627-ED3BD035","Still to come!",100,94,72,0,"This element has insufficient color contrast (Level AAA).","This element has insufficient contrast between the foreground color (the text) and the background color when measured against the WCAG 2.0 Level AAA requirements. Sufficient color contrast is important for users who have low-vision or are color-blind, because text with a low contrast ratio may be difficult or impossible for such users to see. Increase the contrast of this content. This can be done by adjusting the color(s) used by either the foreground content or background content – or both.","<a href=""#section2"">Our Work</a>","fcc5ad9cce0f19c7c4ff5ac78b5652c0","{""top-left"":{""x"":0,""y"":0},""bottom-right"":{""x"":61,""y"":20},""height"":20,""width"":61}","/html/body/nav[1]/div[1]/div[2]/div[1]/ul[1]/li[2]/a[1]","Web Content Accessibility Guidelines (WCAG) 2.0, Level AAA: 1.4.6 Contrast (Enhanced)","https://tenon.io/bestpractice.php?bpID=181&tID=95"
"718bb6c05e40f9fb62efbf10f9c5d704",95,181,"2020-02-18T18:38:01.122Z","a255bcbd8d8deaa705b23a9c323b29f3","435D5F9D-2370-121E-5CD1-0A8ECBF9","https://tenon.io/api/file.php?docID=435D5F9D-2370-121E-5CD1-0A8ECBF9&store","0C6B16F6-AD99-FC70-4627-ED3BD035","Still to come!",100,94,3742,404,"This element has insufficient color contrast (Level AAA).","This element has insufficient contrast between the foreground color (the text) and the background color when measured against the WCAG 2.0 Level AAA requirements. Sufficient color contrast is important for users who have low-vision or are color-blind, because text with a low contrast ratio may be difficult or impossible for such users to see. Increase the contrast of this content. This can be done by adjusting the color(s) used by either the foreground content or background content – or both.","<h1>About us</h1>","1ff6ffbd7ed622b0413c323ece6fcb51","{""top-left"":{""x"":143,""y"":50},""bottom-right"":{""x"":881,""y"":89},""height"":39,""width"":738}","/html/body/div[1]/div[1]/h1[1]","Web Content Accessibility Guidelines (WCAG) 2.0, Level AAA: 1.4.6 Contrast (Enhanced)","https://tenon.io/bestpractice.php?bpID=181&tID=95"
"2eb22a5c67211d56cdfbbd1521f41661",95,181,"2020-02-18T18:38:01.122Z","a255bcbd8d8deaa705b23a9c323b29f3","435D5F9D-2370-121E-5CD1-0A8ECBF9","https://tenon.io/api/file.php?docID=435D5F9D-2370-121E-5CD1-0A8ECBF9&store","0C6B16F6-AD99-FC70-4627-ED3BD035","Still to come!",100,94,5816,43,"This element has insufficient color contrast (Level AAA).","This element has insufficient contrast between the foreground color (the text) and the background color when measured against the WCAG 2.0 Level AAA requirements. Sufficient color contrast is important for users who have low-vision or are color-blind, because text with a low contrast ratio may be difficult or impossible for such users to see. Increase the contrast of this content. This can be done by adjusting the color(s) used by either the foreground content or background content – or both.","<h3>Estoy</h3>","351218b32df55946676de3947f2a7c2a","{""top-left"":{""x"":15,""y"":0},""bottom-right"":{""x"":177,""y"":26},""height"":26,""width"":162}","/html/body/div[1]/div[1]/div[1]/div[1]/h3[1]","Web Content Accessibility Guidelines (WCAG) 2.0, Level AAA: 1.4.6 Contrast (Enhanced)","https://tenon.io/bestpractice.php?bpID=181&tID=95"
"64d92f9e82b5f6b68aa96bd9896238e8",95,181,"2020-02-18T18:38:01.122Z","a255bcbd8d8deaa705b23a9c323b29f3","435D5F9D-2370-121E-5CD1-0A8ECBF9","https://tenon.io/api/file.php?docID=435D5F9D-2370-121E-5CD1-0A8ECBF9&store","0C6B16F6-AD99-FC70-4627-ED3BD035","Still to come!",100,94,5819,25,"This element has insufficient color contrast (Level AAA).","This element has insufficient contrast between the foreground color (the text) and the background color when measured against the WCAG 2.0 Level AAA requirements. Sufficient color contrast is important for users who have low-vision or are color-blind, because text with a low contrast ratio may be difficult or impossible for such users to see. Increase the contrast of this content. This can be done by adjusting the color(s) used by either the foreground content or background content – or both.","<h3>Cansado</h3>","e6411230314d3addd4aa5ea8ad5dc78b","{""top-left"":{""x"":15,""y"":0},""bottom-right"":{""x"":177,""y"":26},""height"":26,""width"":162}","/html/body/div[1]/div[1]/div[1]/div[2]/h3[1]","Web Content Accessibility Guidelines (WCAG) 2.0, Level AAA: 1.4.6 Contrast (Enhanced)","https://tenon.io/bestpractice.php?bpID=181&tID=95"
"f683063b96685fce009a298d4ec6a51d",95,181,"2020-02-18T18:38:01.122Z","a255bcbd8d8deaa705b23a9c323b29f3","435D5F9D-2370-121E-5CD1-0A8ECBF9","https://tenon.io/api/file.php?docID=435D5F9D-2370-121E-5CD1-0A8ECBF9&store","0C6B16F6-AD99-FC70-4627-ED3BD035","Still to come!",100,94,5821,67,"This element has insufficient color contrast (Level AAA).","This element has insufficient contrast between the foreground color (the text) and the background color when measured against the WCAG 2.0 Level AAA requirements. Sufficient color contrast is important for users who have low-vision or are color-blind, because text with a low contrast ratio may be difficult or impossible for such users to see. Increase the contrast of this content. This can be done by adjusting the color(s) used by either the foreground content or background content – or both.","<h3>De</h3>","ba2e5194e30386507de4ff8c048e885a","{""top-left"":{""x"":15,""y"":0},""bottom-right"":{""x"":177,""y"":26},""height"":26,""width"":162}","/html/body/div[1]/div[1]/div[1]/div[3]/h3[1]","Web Content Accessibility Guidelines (WCAG) 2.0, Level AAA: 1.4.6 Contrast (Enhanced)","https://tenon.io/bestpractice.php?bpID=181&tID=95"
"1ef30933637efdf143071942289d7c38",95,181,"2020-02-18T18:38:01.122Z","a255bcbd8d8deaa705b23a9c323b29f3","435D5F9D-2370-121E-5CD1-0A8ECBF9","https://tenon.io/api/file.php?docID=435D5F9D-2370-121E-5CD1-0A8ECBF9&store","0C6B16F6-AD99-FC70-4627-ED3BD035","Still to come!",100,94,5824,43,"This element has insufficient color contrast (Level AAA).","This element has insufficient contrast between the foreground color (the text) and the background color when measured against the WCAG 2.0 Level AAA requirements. Sufficient color contrast is important for users who have low-vision or are color-blind, because text with a low contrast ratio may be difficult or impossible for such users to see. Increase the contrast of this content. This can be done by adjusting the color(s) used by either the foreground content or background content – or both.","<h3>Salir</h3>","465e70e9acd6ab66853f6903a5b40532","{""top-left"":{""x"":15,""y"":0},""bottom-right"":{""x"":177,""y"":26},""height"":26,""width"":162}","/html/body/div[1]/div[1]/div[1]/div[4]/h3[1]","Web Content Accessibility Guidelines (WCAG) 2.0, Level AAA: 1.4.6 Contrast (Enhanced)","https://tenon.io/bestpractice.php?bpID=181&tID=95"
"59626f700e601e0dcfdd54015c373657",226,182,"2020-02-18T18:38:01.122Z","a255bcbd8d8deaa705b23a9c323b29f3","435D5F9D-2370-121E-5CD1-0A8ECBF9","https://tenon.io/api/file.php?docID=435D5F9D-2370-121E-5CD1-0A8ECBF9&store","0C6B16F6-AD99-FC70-4627-ED3BD035","Still to come!",40,56,4006,0,"This element uses absolute positioning.","This element uses absolute positioning. Absolute positioning may cause problems with reading order. Ensure that the reading order and focus order of this page makes sense with CSS turned off.","<iframe class=""embed-responsive-item"" src=""https://www.youtube.com/embed/NPT4JIQDqO4"" allowfullscreen=""""></iframe>","a810eee843748f9f1a64e82eb4057597","{""top-left"":{""x"":0,""y"":0},""bottom-right"":{""x"":738,""y"":415.125},""height"":415.125,""width"":738}","/html/body/div[1]/div[2]/div[1]/iframe[1]","Web Content Accessibility Guidelines (WCAG) 2.0, Level AA: 1.4.4 Resize text","https://tenon.io/bestpractice.php?bpID=182&tID=226"
"6ace3b6de2cd375b15c99a81a24dbce3",226,182,"2020-02-18T18:38:01.122Z","a255bcbd8d8deaa705b23a9c323b29f3","435D5F9D-2370-121E-5CD1-0A8ECBF9","https://tenon.io/api/file.php?docID=435D5F9D-2370-121E-5CD1-0A8ECBF9&store","0C6B16F6-AD99-FC70-4627-ED3BD035","Still to come!",40,56,4864,0,"This element uses absolute positioning.","This element uses absolute positioning. Absolute positioning may cause problems with reading order. Ensure that the reading order and focus order of this page makes sense with CSS turned off.","<ol class=""carousel-indicators"">\n                        <li data-target=""#myCarousel"" data-slide-to=""0"" class=""active""></li>\n                        <li data-target=""#myCarousel"" data-slide-to=""1""></li>\n                    ","25d3a90f6c4749b9052cb02418169588","{""top-left"":{""x"":369.00037499999996,""y"":450},""bottom-right"":{""x"":811.797375,""y"":470},""height"":20,""width"":442.797}","/html/body/div[1]/div[2]/div[2]/ol[1]","Web Content Accessibility Guidelines (WCAG) 2.0, Level AA: 1.4.4 Resize text","https://tenon.io/bestpractice.php?bpID=182&tID=226"
"d38bbfe2492f43cfb5fd0f30e79674d7",226,182,"2020-02-18T18:38:01.122Z","a255bcbd8d8deaa705b23a9c323b29f3","435D5F9D-2370-121E-5CD1-0A8ECBF9","https://tenon.io/api/file.php?docID=435D5F9D-2370-121E-5CD1-0A8ECBF9&store","0C6B16F6-AD99-FC70-4627-ED3BD035","Still to come!",40,56,72,0,"This element uses absolute positioning.","This element uses absolute positioning. Absolute positioning may cause problems with reading order. Ensure that the reading order and focus order of this page makes sense with CSS turned off.","<a class=""left carousel-control"" href=""#myCarousel"" data-slide=""prev"">\n                        <span class=""glyphicon glyphicon-chevron-left""></span>\n                        <span class=""sr-only"">Previous</span>\n            ","3c3a4922aa9c38a68e202b14cb1f2440","{""top-left"":{""x"":0,""y"":0},""bottom-right"":{""x"":110.688,""y"":500},""height"":500,""width"":110.688}","/html/body/div[1]/div[2]/div[2]/a[1]","Web Content Accessibility Guidelines (WCAG) 2.0, Level AA: 1.4.4 Resize text","https://tenon.io/bestpractice.php?bpID=182&tID=226"
"87ef0ffaee573c22ffc8c4c13596229b",226,182,"2020-02-18T18:38:01.122Z","a255bcbd8d8deaa705b23a9c323b29f3","435D5F9D-2370-121E-5CD1-0A8ECBF9","https://tenon.io/api/file.php?docID=435D5F9D-2370-121E-5CD1-0A8ECBF9&store","0C6B16F6-AD99-FC70-4627-ED3BD035","Still to come!",40,56,5955,25,"This element uses absolute positioning.","This element uses absolute positioning. Absolute positioning may cause problems with reading order. Ensure that the reading order and focus order of this page makes sense with CSS turned off.","<span class=""glyphicon glyphicon-chevron-left""></span>","f727841d32871cdf65dc1767372f9060","{""top-left"":{""x"":55.34375,""y"":250},""bottom-right"":{""x"":85.34375,""y"":280},""height"":30,""width"":30}","/html/body/div[1]/div[2]/div[2]/a[1]/span[1]","Web Content Accessibility Guidelines (WCAG) 2.0, Level AA: 1.4.4 Resize text","https://tenon.io/bestpractice.php?bpID=182&tID=226"
